title,dateTime
Blind transgender candidate ‘harassed by Lib Dems’ at Nick Clegg protest,April 13 2015
Positive reception for Louis Theroux documentary ‘Transgender Kids’,April 7 2015
Community mourns transgender teen Blake Brockington,March 27 2015
Exclusive: Londoners are least likely to accept a gay or transgender child,March 18 2015
"Transgender teen Jazz lands reality series, ad campaign",March 15 2015
UK: Transgender man thrown out of nightclub toilet wins out-of-court settlement,March 10 2015
This iPhone app could help solve a real problem for transgender people,March 9 2015
"Fox host: Comedy shows should mock ‘transgender bathrooms’, not ISIS",March 2 2015
EastEnders to introduce first transgender character,March 1 2015
General Medical Council drops case against transgender doctor,February 27 2015
Pope compares transgender people to nuclear weapons,February 21 2015
Lawmaker speaks out for his transgender granddaughter’s rights,February 21 2015
Glee features 200-member transgender choir,February 14 2015
Transgender ex-Navy SEAL launches bid for Congress,February 13 2015
US: Florida bill would make it illegal for transgender people to use public toilets,February 7 2015
Australia: Transgender 17-year-old allowed gender treatment without parental consent,February 7 2015
Transgender reporter: We need Bruce Jenner to come out,February 6 2015
US: Transgender news reporter returns to airwaves,February 4 2015
Photo: First look at BBC’s transgender sitcom,February 2 2015
Poland: Transgender politician to run for President,February 1 2015
New York pastor: Justin Bieber is transgender,February 1 2015
Kim Kardashian on Bruce Jenner transgender rumours: ‘We support him no matter what’,January 28 2015
New film about transgender prostitutes was filmed entirely on iPhones,January 28 2015
Pope meets with transgender man,January 27 2015
Green Party LGBTIQ group condemns candidate after transgender row,January 23 2015
Transgender worker ‘sacked’ for using female toilets,January 23 2015
WATCH: Glee character comes out as transgender,January 17 2015
Serbian officer forced to retire after coming out as transgender,January 15 2015
European human rights commissioner attacks Russian law banning transgender drivers,January 10 2015
Russia bans transgender people from driving,January 9 2015
Meet India’s first ever out transgender mayor,January 5 2015
My Chemical Romance guitarist dedicates song to transgender teen Leelah Acorn,January 4 2015
Photos: London vigil for transgender teen Leelah Alcorn,January 4 2015
Transgender Labour candidate Emily Brothers reveals past suicide attempt,January 3 2015
Vigils to be held tomorrow for transgender teen Leelah Alcorn,January 2 2015
The UK’s first serving transgender vicar dies aged 60,December 31 2014
"Transgender activist Janet Mock announces engagement, launches TV show",December 24 2014
Transgender RAF pilot who served with Prince William opens up about transition,December 21 2014
US extends non-discrimination laws to transgender people,December 19 2014
Emily Brothers: I don’t want to be ‘that transgender politician’,December 18 2014
Murder charges filed against US marine in death of transgender woman,December 15 2014
Sony bosses branded American Hustle director a ‘loon’ for ‘feeling up’ transgender niece,December 15 2014
"17,000 call on The Sun to apologise for ‘joke’ about blind transgender candidate",December 13 2014
Transgender Green candidate: There’s a woeful lack of trans politicians,December 13 2014
US Docu-series commissioned about transgender parenting,December 12 2014
Sun columnist apologises for ‘joke’ about blind transgender Labour candidate,December 12 2014
Exeter pensioner mistakenly sent confidential details of transgender NHS patients,December 10 2014
EXCLUSIVE: Labour Parliamentary Candidate comes out as transgender,December 9 2014
Interview: Labour Parliamentary Candidate Emily Brothers comes out as transgender,December 9 2014
US: Transgender woman shot dead in LA ‘while knocking on door for help’,December 6 2014
US: Minnesota approves transgender sport policy despite hate group’s ad campaign,December 5 2014
US: Minnesota newspaper runs anti-transgender ad from listed hate group,December 1 2014
Canadian MP: Government ‘trying to kill’ transgender rights bill,November 30 2014
US: Dedicated transgender suicide hotline launched,November 23 2014
US: New York prison opens specialised transgender wing,November 21 2014
Transgender Day of Remembrance held to remember all killed by transphobic violence,November 20 2014
Islington Council to fly transgender flag for Day of Remembrance tomorrow,November 19 2014
Welsh Lib Dems to lead landmark debate on transgender issues,November 18 2014
UK: Family accused of forcing daughter out of company for being transgender,November 13 2014
Vigils to be held across the world next week for transgender murder victims,November 12 2014
Georgia: Transgender woman found dead after fire in locked apartment,November 12 2014
Children’s channel CBBC to broadcast film about transgender boy,November 12 2014
Venezuelan woman takes home crown at world transgender pageant,November 10 2014
Malaysia: Three transgender women win landmark appeal to scrap ban on ‘cross-dressing’,November 7 2014
Funeral held for transgender woman murdered by husband in Australia,November 1 2014
Ireland: Transgender groups hail victory in gender recognition battle,October 29 2014
NHS Scotland accidentally leaks list of transgender patients,October 28 2014
NHS Scotland: Accidental leak of transgender patient data down to ‘human error’,October 28 2014
Scotland transgender conference to address discrimination,October 27 2014
Annie Lennox: I am so happy transgender people can come out the shadows,October 22 2014
"Jenny McCarthy: I feel transgender inside, and I hope my son’s gay so he can do my hair",October 19 2014
Yorkshire radio fans call for return of transgender breakfast host,October 15 2014
Philippines: US marine charged with murder of transgender woman,October 15 2014
Transparent creator: I will recruit a transgender writer for second season,October 13 2014
Listen: Yorkshire radio host comes out as transgender,October 12 2014
Chris Moyles congratulates transgender radio host on coming out,October 12 2014
Against Me! singer debuts transgender documentary series,October 10 2014
Kenya: Transgender activist wins landmark case to change her name on academic certificates,October 7 2014
Watch: Laverne Cox unveils first trailer for transgender documentary,October 4 2014
US: Los Angeles transgender woman shot dead,October 4 2014
Canada: 8-year-old transgender girl says she is repeatedly bullied by school parent,October 3 2014
US: New York transgender college student attacked at local bar,September 30 2014
US: Minnesota newspaper comes under fire for anti-transgender ad,September 29 2014
Barney Frank: Transgender people don’t have rights legislation because they wouldn’t help lobby,September 27 2014
US: US government sues companies over illegal sacking transgender employees,September 26 2014
US: Government makes history by filing first transgender discrimination cases,September 26 2014
Review: ‘Transparent’ – the true transgender tipping point?,September 25 2014
US: US government sues companies over illegal sacking transgender employees,September 25 2014
‘Girls’ creator Lena Dunham producing transgender documentary,September 24 2014
Martial arts champ refuses to take on transgender fighter Fallon Fox,September 20 2014
India: TV network hires first transgender news anchor,September 19 2014
US: Transgender teens sweep homecoming court,September 19 2014
US: Transgender teen found after escaping custody,September 17 2014
US: Transgender woman murdered in Memphis,September 7 2014
US: Pennsylvania transgender teen takes own life,September 1 2014
Video: Trailer released for Amazon’s transgender drama series,August 30 2014
UK: Transgender charity secures lottery funding,August 27 2014
US: Transgender woman concedes Oklahoma House District 88,August 27 2014
US: Laverne Cox to speak at NYC transgender and gender fluid arts festival,August 25 2014
BBC2 commissions first transgender sitcom,August 21 2014
Transgender boxing promoter Kellie Maloney joins Celebrity Big Brother house,August 18 2014
Transgender boxing promoter Kellie Maloney for Celebrity Big Brother?,August 17 2014
US: Arizona rules transgender man can divorce his wife,August 14 2014
Delhi University will recognise transgender students from 2015,August 13 2014
US: Video shows transgender woman attacked in a NYC subway station,August 13 2014
US: Kentucky transgender couple share their unique path to family,August 11 2014
Boxing legend and former UKIP candidate Maloney comes out as transgender,August 10 2014
Watch: Transgender 13-year-old makes heartfelt plea for acceptance,August 3 2014
US: Illinois Department of Insurance addresses transgender discrimination in coverage,July 29 2014
US: Nevada TV station gives transgender nine-year-old a platform,July 29 2014
UK: Prison officials concerned inmates may be identifying as transgender for ‘a soft life’,July 28 2014
Model Andreja Pejić comes out as a transgender woman,July 25 2014
US: HRC calls for stronger protection of transgender women,July 24 2014
Canada: Catholic school district creates first transgender student policy,July 20 2014
US: Record numbers as Transgender Lobby Day attacks ENDA religious exemptions,July 16 2014
Belgium: First transgender parliamentarian appointed to Senate,July 14 2014
World Health Organization: HIV prevention urgently needed for MSM and transgender people,July 11 2014
US: Conspiracy theorists actually think Michelle Obama is transgender after Joan Rivers joke,July 11 2014
US: New law allows NYC transgender citizens access to gender-affirming ID,July 10 2014
GLAAD co-chair: Few groups are at greater risk than transgender citizens,July 9 2014
Indonesia: Transgender women find space to worship in hair salon turned school,July 9 2014
Hong Kong: Trans man to legally challenge new transgender marriage law,July 7 2014
Joan Rivers refuses to apologise for claiming Michelle Obama is ‘a transgender’,July 6 2014
Joan Rivers claims Obama is gay and Michelle is ‘a transgender’,July 4 2014
First transgender beauty pageant held in Turkey,July 2 2014
US: Massachusetts to cover transgender medical care in state health plan,June 30 2014
US: R Kelly dismisses reports of transgender son as ‘dumb s**t’,June 25 2014
US: Maryland Democrat candidate fails to become first transgender official in state senate,June 25 2014
US: First transgender priest speaks at the Washington National Cathedral,June 23 2014
US: Transgender priest to preach at Washington National Cathedral,June 22 2014
Canada: Transgender 12-year-old granted new birth certificate,June 18 2014
UK: Transgender vicar made Minor Canon of Manchester Cathedral,June 7 2014
Parents make heartwarming tribute to 6-year-old transgender son,May 31 2014
Republican candidate: Liberals want ‘transgenders’ to rape girls in bathrooms,May 27 2014
US: White House backs Hagel’s efforts to review transgender military ban,May 17 2014
US: Tyra Banks to produce transgender documentary series,May 15 2014
Interview: Jaiyah Saelua – the world’s first professional transgender footballer,May 7 2014
US: Salvation Army refuses to house homeless transgender woman because she hasn’t had surgery,May 4 2014
Les Miserables actor Eddie Redmayne set to play transgender woman in new film,April 29 2014
US: Sailor discharged from Navy for being transgender,April 28 2014
Turkey: Teenagers arrested over murder of transgender woman,April 25 2014
Hollyoaks character Blessing to come out as transgender,April 25 2014
Bahrain: Transgender prostitutes lose appeal against jail term,April 24 2014
Indonesia’s first transgender boarding school reopens its doors,April 22 2014
Indian Supreme Court legally recognises transgender people for the first time,April 15 2014
US: NYC school blocks girl from taking transgender boyfriend to prom,April 12 2014
US: Teacher suspended after parents complained because she is transgender,April 9 2014
US: Department of Justice announces nationwide police ‘transgender training’,March 31 2014
UK: Vandalised transgender memorial restored,March 24 2014
Hong Kong: Lawmakers to debate bill for equal recognition of ‘non-operative’ transgender people,March 2 2014
Olympic Committee defends arrest of Italian transgender former MP over rainbow demonstration at Sochi,February 18 2014
Italian transgender former MP arrested over rainbow protest in Sochi,February 17 2014
US retail giant Barneys launches new catalogue featuring 17 transgender models,January 30 2014
Transgender Senate-hopeful to take on only openly-gay Maryland senator,January 30 2014
Coronation Street says goodbye to its first transgender character,January 21 2014
Today is Transgender Day of Remembrance to remember all killed by transphobic violence,November 20 2013
Trans duo Zachs & Krieg to perform single live online for Transgender Day of Remembrance,November 20 2013
London to hold annual Transgender Day of Remembrance,November 18 2013
Former UKIP MEP reveals she is the UK’s first transgender Parliamentarian,November 17 2013
GLAAD appoints first transgender co-chair,November 12 2013
Video: Trans duo Zachs & Krieg to release new song for Transgender Day of Remembrance,October 23 2013
London: Drug dealer jailed for stabbing transgender woman to death,October 18 2013
Jamaica: Murdered transgender teen’s house firebombed,October 11 2013
US televangelist compares trans people to his castrated horse after admitting not knowing what transgender means,October 9 2013
London: Man accused of stabbing transgender woman to death in her bedroom,October 8 2013
New Zealand: Green Party celebrates success in policy change for transgender prisoners,September 25 2013
Transgender bisexual lawyer announces 2018 Russian presidential run,September 24 2013
Video: US’ first transgender homecoming queen reduced to tears over hateful online messages,September 22 2013
US: Christian theology professor ‘asked to leave’ university after coming out as transgender,September 22 2013
Transgender model walks in London Fashion Week show,September 18 2013
Russia: Top lawyer comes out as bisexual and transgender against anti-gay ‘propaganda’ laws,September 13 2013
US: Study reveals transgender workers are at greater risk for unemployment and poverty,September 10 2013
Video: Goldfrapp releases new short film exploring transgender issues in childhood,September 6 2013
US: San Antonio passes anti-discrimination law for gay and transgender citizens,September 6 2013
UK’s first transgender wrestler set to partake in first wrestling matches,September 6 2013
"US: Bar owner fined £250,000 for denying service to transgender patrons",August 31 2013
In Photos: Remembering Jamaican transgender teenager Dwayne Jones,August 29 2013
York Pride honours memory of transgender singer Chrisie Edkins in charity fundraiser,August 27 2013
Transgender students to be granted more rights in California,August 13 2013
Transgender actress reflects on ‘complicated’ role of playing trans character in hit Netflix drama,August 9 2013
Taiwan: Authorities uphold first same-sex transgender marriage,August 8 2013
UK: National Transgender Memorial vandalised,August 7 2013
Turkish Government urged to protect transgender women from murder,August 6 2013
Human Rights Watch condemns killing of Jamaican transgender teenager,August 2 2013
US: Study to find out how transgender troops would affect military ‘readiness’,July 31 2013
Sweden: Forcibly sterilised transgender people to sue government for compensation,June 24 2013
US: Boston police adopt new rules for treatment of transgender people,June 12 2013
US: Arizona bill targeting transgender people temporarily shelved,June 5 2013
Amendments to equal marriage bill on transgender rights withdrawn at request of Equality Minister,May 21 2013
Hong Kong: Transgender woman wins right to marry boyfriend in landmark case,May 13 2013
US: California Assembly passes two bills on transgender rights,May 10 2013
World’s only transgender MP to give Kaleidoscope Trust lecture,April 22 2013
Pakistan: General election to see first transgender candidates run,April 15 2013
DC reveals transgender character in first for mainstream superhero comics,April 11 2013
Transgender pornography downloaded in Vatican City,April 9 2013
US: Transgender father Thomas Beatie to challenge divorce ruling,April 3 2013
Malta: Transgender woman wins legal right to marry after government drops case,April 3 2013
US: Transgender man told he cannot divorce wife,March 29 2013
UK: Transgender teacher whose decision to live as a woman was outed by media found dead,March 22 2013
Canada: Bill criminalising anti-transgender discrimination passes in House of Commons,March 21 2013
Scotland: Case of trans man facing jail for sex ‘by fraud’ raises concerns of Scottish Transgender Alliance,March 12 2013
Ohio: Health club fined for discriminating against transgender massage therapist,March 12 2013
US: Health spa refuses to allow ‘abnormal’ gay and transgender customers,March 4 2013
London: Met police officers investigated for allegedly mocking transgender woman in Soho arrest,February 22 2013
US: Massachusetts issues rules respecting identity of transgender students,February 18 2013
Oregon: Bar owner accused of discriminating against transgender customers,January 30 2013
Chicago: Transgender man prevented from using men’s shower room at spa,January 22 2013
Oregon & California health insurance companies told to cover transgender patients,January 15 2013
UK: Transgender doctor under investigation by the General Medical Council,January 7 2013
US: Transgender man faces difficulty in getting divorced from wife,January 2 2013
Transgender Big Brother star Luke Anderson: I want to start a family,December 28 2012
New Hampshire’s first transgender representative signals fight back to office,December 21 2012
American Psychiatric Association to stop classifying transgender people as having a mental illness,December 4 2012
Future of New Hampshire’s first elected transgender representative uncertain,November 28 2012
UK: Transgender victims remembered in day of action,November 20 2012
US: Transgender woman sues after taser incident,November 13 2012
UK: Transgender ex-Broadmoor patient talks of Jimmy Saville abuse,October 15 2012
Canada: New birth certificate rules for transgender people in Ontario,October 12 2012
Terrence Higgins Trust launches new transgender online resource,September 18 2012
US: Suspected murderer of transgendered woman gains new lawyer,September 4 2012
ObamaCare ‘will ban discrimination against transgender people’,August 6 2012
Oxford University changes dress code for transgender students,July 29 2012
Video: Warren Beatty’s transgender son speaks out,July 19 2012
Suffolk: Man fined after threatening transgender neighbour,July 3 2012
Comment: A safe space to dance for transgender youth,June 12 2012
Janet Jackson calls to ‘stop the hate’ towards transgender people in new documentary,June 5 2012
Victory for transgender students over Arkansas University toilet facilities,May 25 2012
First transgender ‘Miss Universe Canada’ pageant contestant misses out on title,May 21 2012
Lead singer of Against Me! reveals she is transgender,May 9 2012
India’s largest transgender festival begins,May 1 2012
Miss Universe to accept transgender contestants,April 10 2012
MEPs welcome first EU-wide gay and transgender experience survey,April 4 2012
Transgender contestant may be allowed to return to Miss Universe Canada,April 3 2012
Miss Universe Canada rejects transgender contestant,March 25 2012
Comment: The Canadian rule which bans transgender flight,January 31 2012
Transgender airline staff make inaugural flight in Thailand,January 4 2012
Government launches first-ever action plan to advance transgender equality,December 8 2011
Man jailed for transgendered rape,November 21 2011
Poland’s first transgender MP will fight for equal rights,October 17 2011
Nicole Kidman’s transgender film shelved,October 11 2011
California removes surgery requirement for transgender birth certificates,October 11 2011
Transgender woman set to become Polish MP,October 10 2011
Australian transgender men win legal recognition,October 6 2011
New medical rules for US transgender inmates,October 5 2011
Transgender woman tells of street abuse,October 4 2011
European Parliament calls for end of classifying transgender people as mentally ill,September 29 2011
Transgender woman tells of DIY surgery,September 28 2011
Transgender woman says she has been left ‘half man’ by NHS surgery refusal,September 26 2011
Man found guilty in retrial over transgender woman’s murder,September 23 2011
Dancer sacked from Chinese talent show because she’s transgender,September 22 2011
Australia to allow transgender and intersex passport options,September 16 2011
Maryland teenager jailed for five years over attack on transgender woman,September 15 2011
Channel 4 documentary follows transgender men and women,September 15 2011
"Transgender girl, 10, tells of classmates’ reactions",September 14 2011
"Mother of transgender girl says adults, not children, taunt her",September 12 2011
Scottish domestic violence stereotypes ‘fail gay and transgender people’,September 6 2011
Scottish man is first to be charged with transgender prejudice,September 6 2011
Councils to be banned from asking residents if they are gay or transgender,September 2 2011
Cher says Dancing With the Stars viewers will ‘love’ transgender son Chaz,September 1 2011
Transgender woman shot dead in Washington DC,July 21 2011
New Irish transgender laws ‘will break up families’,July 15 2011
Sainsbury’s apologises for transgender toilet ban,July 12 2011
Transgender woman told by Sainsbury’s to use disabled toilet,July 8 2011
National transgender festival Sparkle kicks off,July 8 2011
New Jersey man charged over murder of transgender model,June 23 2011
Transgender woman banned from using Poole stadium toilets,June 23 2011
French transgender woman hopes to run for president,June 15 2011
Chloe Sevigny to play transgender assassin in British series,June 10 2011
Transgender woman attacked by mob in Virginia,May 26 2011
Nevada governor signs transgender protection law,May 25 2011
California’s transgender protection bill makes progress,May 19 2011
London transgender conference cancelled after trans complaints,April 19 2011
Transgender group furious at BBC for ‘offensive’ Russell Howard sketch,April 14 2011
Government seeks transgender community’s feedback,April 12 2011
"Study says 3.8 per cent of Americans are gay, bisexual or transgender",April 7 2011
Hawaii moves forward with workplace transgender protection bill,April 6 2011
"5,000-year-old ‘transgender’ skeleton discovered",April 6 2011
Maryland House approves transgender protections bill,March 28 2011
Transgender people sue New York City over surgery requirement,March 23 2011
Government rejects proposals to close transgender pension loophole,March 18 2011
Channel 4 signs agreement to treat transgender issues sensitively,March 15 2011
Comment: Cautious welcome for transgender prison guidelines,March 9 2011
New guidelines state rights for transgender prisoners,March 7 2011
America’s biggest firms pay for transgender treatment,February 22 2011
Transgender woman told ‘dress as a man to find work’,February 8 2011
US transgender survey finds ‘discrimination and ridicule at every turn’,February 4 2011
Thai airline recruits transgender staff,January 28 2011
Scans show difference in transgender brains,January 26 2011
Comment: Prison Service must jail transgender criminals safely,January 14 2011
Transgender drug dealer spared prison,January 13 2011
First US transgender trial judge is sworn in,January 6 2011
Report: French government accused of transgender hypocrisy,January 5 2011
Transgender model Lea T on why she came out,December 13 2010
Canadian military publishes new transgender policy,December 10 2010
Exclusive: NHS trust stops referrals for transgender treatment,December 1 2010
US county elects first transgender judge,November 17 2010
Transgender Day of Remembrance to be held next month,October 29 2010
Hollyoaks to introduce transgender storyline,July 1 2010
Gwyneth Paltrow pulls out of transgender film,April 19 2010
Anger over ‘grotesque’ transgender film,March 26 2010
France de-lists transgenderism as a mental illness,February 15 2010
Italy opens first transgender prison,January 28 2010
HIV experts call for declassification of transgenderism as mental illness,December 29 2009
Transgender Day of Remembrance,November 20 2009
Gordon Brown and equalities minister Maria Eagle mark Transgender Day of Remembrance,November 20 2009
EHRC report calls for more research on transgender issues,October 21 2009
"Met seeks gay, lesbian and transgender applicants for Royal family detail",September 23 2009
"Transgender former Army Special Forces commander wins almost $500,000 in discrimination lawsuit",April 30 2009
Transgender activist murdered in Turkey,March 13 2009
Transgendered woman shot in Memphis as violence is blamed on lack of jobs,December 31 2008
Transgender Bangladeshis to vote today,December 29 2008
Unions call for an end to discrimination on Transgender Day of Remembrance,November 20 2008
Transgender Day of Remembrance will be marked with services and hope,November 18 2008
Transgender entertainer is latest in Korean string of suicides,October 15 2008
Irish Human Rights Commission calls for transgender rights,October 1 2008
Education chief accused of discrimination against transgender teacher,September 15 2008
Fox News apologises for transgender comments,August 19 2008
London Transgender Film Festival announced,August 12 2008
Transgender murder victim referred to as “it”,August 5 2008
Transgender man gives birth to baby girl,July 3 2008
Congress holds first hearing on transgender discrimination,June 30 2008
Handbook on transgender children released,May 21 2008
British activist becomes President of Transgender Europe,May 15 2008
GLAAD Honors Transgender Day of Remembrance,November 19 2007
US to mark transgender remembrance day,November 14 2007
Lesbian group’s transgender ban challenged,November 5 2007
Transgender summit a first for Ireland,February 14 2007
NHS to cut transgender operations,December 29 2006
"Have a very lesbian, gay, bisexual and transgendered Christmas",December 25 2006
Transgender conference ‘wasting resources’,November 23 2006
Campaigners back transgender rights,November 20 2006
Delaware Court stumped over transgender inmate,November 17 2006
Transgender candidate wins in Hawaii,November 9 2006
Activists seeks UN transgender support,October 25 2006
Russian transgender’s killer sentenced to life,September 21 2006
Transgender crew member criticises ship’s “mob culture”,August 9 2006
Transgender justice Bill advances,June 30 2006
Transgendered fire-fighter wins discrimination case,May 31 2006
Sex change laws dismiss transgender community,May 31 2006
Fraternity allows transgender members,May 17 2006
Transgendered man deceived wife for 17 years with home made penis,May 15 2006
US states introduce transgender protections,May 10 2006
Transgendered chicken baffles animal experts,April 19 2006
Italy elects Europe’s first transgender MP,April 19 2006
Transgender protection added to Harvard policy,April 17 2006
Court to hear transgender discrimination case,March 31 2006
Transgendered man documents hair raising life,March 27 2006
Police to protect transgenders using toilets,March 3 2006
Transgendered fire-fighter claims discrimination,March 2 2006
Police force transgendered woman forced to urinate in a cup,March 1 2006
Catherine Zeta Jones in transgender role,February 1 2006
Gay and Transgender prison to close,December 30 2005
Transgendered Hurricane Survivor Released After Six Days in Jail,October 10 2005
Trans influencer Nikita Dragun arrested and put in men’s jail: ‘Extremely disturbing and dangerous’,November 10 2022
Florida governor Ron DeSantis’ US election win is a terrible omen for LGBTQ+ Americans,November 9 2022
Donald Trump – the most anti-LGBTQ+ president in modern history – teases White House run,November 8 2022
Florida medical board votes to ban ‘life-saving’ gender-affirming care for trans kids,November 8 2022
US elections: Record-breaking number of LGBTQ+ politicians running in midterms,November 8 2022
Elliot Page and Mae Martin got suited and booted and fans are obsessed: ‘The gorgeousness of you both’,November 7 2022
Dave Chappelle: ‘Dangerous’ comedian to return as SNL host and fans are furious,November 7 2022
LGB Alliance: Legal bid to strip anti-trans group’s charity status resumes,November 7 2022
Gerald Bostock finally handed settlement after SCOTUS win that changed LGBTQ+ rights forever,November 6 2022
US elections: LGBTQ+ voters urged to fight ‘facism and white supremacy’ at the ballot box,November 6 2022
"Miss United States of America can ban trans woman by enforcing vile ‘natural born’ rule, judge says",November 5 2022
Qatari officials accused of gang raping gay man in hotel before deporting him,November 4 2022
Dwyane Wade hits back at ex-wife’s ‘book of lies’ about their trans daughter Zaya,November 3 2022
NHS slammed for making ‘baseless’ claim trans kids may be ‘going through a phase’,November 3 2022
Daniel Radcliffe says it was ‘important’ to defend trans kids after JK Rowling comments,November 2 2022
Trans people face agonising 10-year wait for healthcare in Ireland,November 2 2022
Caitlyn Jenner issues empty apology after misgendering trans TikTok star Dylan Mulvaney,November 1 2022
"Gareth Thomas on fight against HIV, ‘corrupt’ Qatar and why trans athletes deserve inclusion",November 1 2022
Rishi Sunak ‘wants to gut trans rights from Equality Act’,November 1 2022
Student eats Bible pages to protest anti-trans bigot Matt Walsh’s campus visit,October 31 2022
Harry Potter actor Jason Isaacs breaks down transphobic Jordan Gray backlash,October 31 2022
Cis woman harassed by ‘transphobe’ who followed her into female toilet because she has short hair,October 31 2022
Russia’s first trans politician Yulia Alyoshina quits over vile ‘LGBTQ+ propaganda’ laws,October 31 2022
"TikTok violinist Esther Abrami on changing the landscape, and dress code, for LGBTQ+ people in classical music",October 30 2022
Florida medical board committee takes next step to ban gender-affirming healthcare for trans kids,October 29 2022
Intruder who ‘violently assaulted’ Nancy Pelosi’s husband posted transphobic images online,October 29 2022
Britain’s ‘strongest lesbian couple’ on fighting bigotry and ‘breaking down barriers’ for women,October 29 2022
"Welsh secretary David TC Davies’ long, troubling history of ‘ignorant’ anti-LGBTQ+ comments",October 28 2022
Elon Musk could reverse lifetime Twitter bans for all your favourite bigots,October 28 2022
"Ireland’s new hate crime law protecting trans people is ‘too little too late’, say activists",October 27 2022
Trans comic Jordan Gray on aftermath of Friday Night Live nudity and ‘moving the needle’,October 27 2022
"World’s third-richest trans woman buys Miss Universe franchise, formerly owned by Donald Trump",October 27 2022
New education secretary Gillian Keegan is rare LGBTQ+ ally in Rishi Sunak’s cabinet,October 27 2022
White House press secretary Karine Jean-Pierre wants to make queer people ‘feel seen’,October 26 2022
Real Housewives star Alexis Bellino proudly introduces world to her trans son,October 26 2022
Alexandria Ocasio-Cortez vows to always champion LGBTQ+ rights after clash with homophobes,October 26 2022
Prime minister Rishi Sunak appoints anti-trans Tory MP Kemi Badenoch as equalities minister,October 25 2022
Trans comedian Jordan Gray says ‘rehearsed’ nude stunt had important meaning,October 25 2022
Labour MP Rosie Duffield ‘would rather be arrested than call Eddie Izzard a woman’,October 24 2022
Florida teachers who ‘say gay’ to be fired in new crackdown,October 21 2022
New study confirms what we always knew about trans teens and gender-affirming healthcare,October 21 2022
Republicans introduce ‘cruel’ measure to pass Don’t Say Gay law across all of US,October 21 2022
Former rugby player jailed for 10 years after violent attacks on trans sex workers,October 18 2022
Apex Legends introduces first trans character Catalyst and fans are overjoyed,October 18 2022
John Oliver expertly debunks ‘dangerous’ anti-trans conspiracy theories in viral clip,October 18 2022
Ulta Beauty bombarded with transphobic hate over video with trans TikTok star Dylan Mulvaney,October 17 2022
Home secretary Suella Braverman attacks police for encouraging trans people to report hate crimes,October 17 2022
Tory MP Jamie Wallis demands Liz Truss quit over budget fiasco and calls out anti-trans ‘hostility’,October 16 2022
"Melanie C says Spice Girls stood for ‘Gay Power,’ not just ‘Girl Power’",October 16 2022
Tom Daley calls for sports bodies to help stop discrimination; ‘Everyone should feel welcome’,October 15 2022
World Health Organization stresses ‘importance’ of gender-affirming care for trans people,October 14 2022
Trans people unable to access COVID vaccine passes due to NHS system failures,October 14 2022
Trans teens could face forced detransition and parents jailed under horrific Michigan bill,October 13 2022
Brendan Fraser opens up about cancelled Batgirl film: ‘It’s tragic’,October 13 2022
New Grindr boss supported Trump and backed anti-LGBTQ+ politician: ‘This is messed up’,October 13 2022
"Eddie Izzard praised for bravely entering UK politics: ‘No brighter mind, no bigger heart’",October 12 2022
Just one week to go until the PinkNews Awards 2022,October 12 2022
Campaign to rebuild UK trans memorial after devastating fire shows trans people ‘will always be here’,October 12 2022
Trans women must sign up for US military draft under ‘irrational and outdated’ rule,October 11 2022
Pete Buttigieg claps back at Marjorie Taylor Greene’s homophobic dog whistle,October 10 2022
Virgina governor says reviled trans school policy is all about parents’ rights,October 10 2022
"More than half of trans and non-binary people misgendered in death by officials, research suggests",October 10 2022
The simple reason why we all have a responsibility to call out hate in all its forms,October 10 2022
"How a feminist, lesbian music collective powerfully defended trans rights in 1970s Los Angeles",October 9 2022
Dwyane Wade shares heartbreaking reason comments are turned off on trans daughter Zaya’s Instagram,October 8 2022
Jon Stewart delivers masterful takedown of Arkansas attorney general over cruel anti-trans laws,October 8 2022
Baker who took anti-LGBTQ+ fight to Supreme Court asks judge to let him refuse trans people,October 7 2022
Nicola Sturgeon shuts down anti-trans misinformation after JK Rowling backs gender law protest,October 7 2022
TV reporter reintroduces herself as a trans woman on air: ‘I finally know what it’s like to love me’,October 7 2022
UK equalities watchdog admits asking trans people to prove their ‘legal sex’ could be unlawful,October 7 2022
British Rowing boss wants trans women excluded from women’s sport,October 7 2022
YouTuber Charlie McDonnell proudly comes out as trans: ‘New gender just dropped’,October 7 2022
"Transphobic hate crimes surge to record highs in UK, alarming report confirms",October 6 2022
Florida students asked to submit period records online in ‘dystopian’ move,October 6 2022
Joe Biden urged to investigate ‘dangerous’ transphobic bomb threats against hospitals,October 5 2022
Volleyball team’s locker room shut down after teammates ‘bullied and harassed’ trans girl,October 5 2022
"Keir Starmer must fight to regain LGBTQ+ trust after Liz Truss ‘gifted him election’, members say",October 4 2022
Trans charity Mermaids addresses trustee who quit over speech to paedophile support group,October 4 2022
Tories blasted for hosting anti-trans LGB Alliance at party conference for second year in a row,October 3 2022
Anti-trans activist Graham Linehan says he’s no longer sure about COVID vaccines or climate change,October 1 2022
Alexandria Ocasio-Cortez blasts Republican lawmaker for straight-up denying trans people exist,September 30 2022
Metropolitan Police confirms supplying or wearing a chest binder is not child abuse,September 30 2022
"Top surgery dramatically improves quality of life for young trans adults, study finds",September 30 2022
What is chest binding and how does it help LGBTQ+ people feel trans joy?,September 30 2022
"No, trans youth charity Mermaids is STILL not being investigated by the Charity Commission",September 29 2022
